time,temperature,humidity,moisture
,,,
2025-11-30T10:52:18.147Z,30.8,42,100
,,,
2025-11-30T10:52:18.149Z,30.8,42,100
,,,
2025-11-30T10:52:18.150Z,30.8,42,100
,,,
2025-11-30T10:52:18.152Z,30.8,42,100
,,,
2025-11-30T10:52:18.153Z,30.8,42,100
,,,
2025-11-30T10:52:18.155Z,30.8,42,100
,,,
2025-11-30T10:52:18.156Z,30.8,42,100
,,,
2025-11-30T10:52:18.158Z,30.8,42,100
,,,
2025-11-30T10:52:18.159Z,30.8,42,100
,,,
2025-11-30T10:52:18.161Z,30.8,42,100
,,,
2025-11-30T10:52:18.162Z,30.8,42,100
,,,
2025-11-30T10:52:18.164Z,30.8,42,100
,,,
2025-11-30T10:52:18.165Z,30.8,42,100
,,,
2025-11-30T10:52:18.167Z,30.8,42,100
,,,
2025-11-30T10:52:18.168Z,30.8,42,100
,,,
2025-11-30T10:52:18.170Z,30.8,42,100
,,,
2025-11-30T10:52:18.171Z,30.8,42,100
,,,
2025-11-30T10:52:18.173Z,30.8,42,100
,,,
2025-11-30T10:52:18.174Z,30.8,42,100
,,,
2025-11-30T10:52:18.176Z,30.8,42,100
,,,
2025-11-30T10:52:18.177Z,30.8,42,100
,,,
2025-11-30T10:52:18.199Z,30.8,42,100
,,,
2025-11-30T10:52:18.200Z,30.8,42,100
,,,
2025-11-30T10:52:18.216Z,30.8,42,100
,,,
2025-11-30T10:52:18.216Z,30.8,42,100
,,,
2025-11-30T10:52:18.218Z,30.8,42,100
,,,
2025-11-30T10:52:18.219Z,30.8,42,100
,,,
2025-11-30T10:52:18.221Z,30.8,42,100
,,,
2025-11-30T10:52:18.222Z,30.8,42,100
,,,
2025-11-30T10:52:18.224Z,30.8,42,100
,,,
2025-11-30T10:52:18.225Z,30.8,42,100
,,,
2025-11-30T10:52:18.227Z,30.8,42,100
,,,
2025-11-30T10:52:18.227Z,30.8,42,100
,,,
2025-11-30T10:52:18.230Z,30.8,42,100
,,,
2025-11-30T10:52:18.231Z,30.8,42,100
,,,
2025-11-30T10:52:18.233Z,30.8,42,100
,,,
2025-11-30T10:52:18.233Z,30.8,42,100
,,,
2025-11-30T10:52:18.247Z,30.8,42,100
,,,
2025-11-30T10:52:18.247Z,30.8,42,100
,,,
2025-11-30T10:52:18.250Z,30.8,42,100
,,,
2025-11-30T10:52:18.250Z,30.8,42,100
,,,
2025-11-30T10:52:18.253Z,30.8,42,100
,,,
2025-11-30T10:52:18.253Z,30.8,42,100
,,,
2025-11-30T10:52:18.255Z,30.8,42,100
,,,
2025-11-30T10:52:18.256Z,30.8,42,100
,,,
2025-11-30T10:52:18.258Z,30.8,42,100
,,,
2025-11-30T10:52:18.258Z,30.8,42,100
,,,
2025-11-30T10:52:18.263Z,30.8,42,100
,,,
2025-11-30T10:52:18.263Z,30.8,42,100
,,,
2025-11-30T10:52:18.266Z,30.8,42,100
,,,
2025-11-30T10:52:18.266Z,30.8,42,100
,,,
2025-11-30T10:52:18.268Z,30.8,42,100
,,,
2025-11-30T10:52:18.269Z,30.8,42,100
,,,
2025-11-30T10:52:18.271Z,30.8,42,100
,,,
2025-11-30T10:52:18.271Z,30.8,42,100
,,,
2025-11-30T10:52:18.294Z,30.8,42,100
,,,
2025-11-30T10:52:18.295Z,30.8,42,100
,,,
2025-11-30T10:52:18.298Z,30.8,42,100
,,,
2025-11-30T10:52:18.298Z,30.8,42,100
,,,
2025-11-30T10:52:18.301Z,30.8,42,100
,,,
2025-11-30T10:52:18.301Z,30.8,42,100
,,,
2025-11-30T10:52:18.303Z,30.8,42,100
,,,
2025-11-30T10:52:18.304Z,30.8,42,100
,,,
2025-11-30T10:52:18.309Z,30.8,42,100
,,,
2025-11-30T10:52:18.309Z,30.8,42,100
,,,
2025-11-30T10:52:18.312Z,30.8,42,100
,,,
2025-11-30T10:52:18.313Z,30.8,42,100
,,,
2025-11-30T10:52:18.315Z,30.8,42,100
,,,
2025-11-30T10:52:18.316Z,30.8,42,100
,,,
2025-11-30T10:52:18.318Z,30.8,42,100
,,,
2025-11-30T10:52:18.319Z,30.8,42,100
,,,
2025-11-30T10:52:18.321Z,30.8,42,100
,,,
2025-11-30T10:52:18.321Z,30.8,42,100
,,,
2025-11-30T10:52:18.324Z,30.8,42,100
,,,
2025-11-30T10:52:18.324Z,30.8,42,100
,,,
2025-11-30T10:52:18.327Z,30.8,42,100
,,,
2025-11-30T10:52:18.327Z,30.8,42,100
,,,
2025-11-30T10:52:18.330Z,30.8,42,100
,,,
2025-11-30T10:52:18.331Z,30.8,42,100
,,,
2025-11-30T10:52:18.333Z,30.8,42,100
,,,
2025-11-30T10:52:18.334Z,30.8,42,100
,,,
2025-11-30T10:52:18.336Z,30.8,42,100
,,,
2025-11-30T10:52:18.336Z,30.8,42,100
,,,
2025-11-30T10:52:18.339Z,30.8,42,100
,,,
2025-11-30T10:52:18.339Z,30.8,42,100
,,,
2025-11-30T10:52:18.342Z,30.8,42,100
,,,
2025-11-30T10:52:18.342Z,30.8,42,100
,,,
2025-11-30T10:52:18.344Z,30.8,42,100
,,,
2025-11-30T10:52:18.345Z,30.8,42,100
,,,
2025-11-30T10:52:18.347Z,30.8,42,100
,,,
2025-11-30T10:52:18.348Z,30.8,42,100
,,,
2025-11-30T10:52:18.350Z,30.8,42,100
,,,
2025-11-30T10:52:18.350Z,30.8,42,100
,,,
2025-11-30T10:52:18.353Z,30.8,42,100
,,,
2025-11-30T10:52:18.353Z,30.8,42,100
,,,
2025-11-30T10:52:18.355Z,30.8,42,100
,,,
2025-11-30T10:52:18.355Z,30.8,42,100
,,,
2025-11-30T10:52:18.357Z,30.8,42,100
,,,
2025-11-30T10:52:18.358Z,30.8,42,100
,,,
2025-11-30T10:52:18.360Z,30.8,42,100
,,,
2025-11-30T10:52:18.360Z,30.8,42,100
,,,
2025-11-30T10:52:18.372Z,30.8,42,100
,,,
2025-11-30T10:52:18.372Z,30.8,42,100
,,,
2025-11-30T10:52:18.375Z,30.8,42,100
,,,
2025-11-30T10:52:18.375Z,30.8,42,100
,,,
2025-11-30T10:52:18.378Z,30.8,42,100
,,,
2025-11-30T10:52:18.378Z,30.8,42,100
,,,
2025-11-30T10:52:18.388Z,30.8,42,100
,,,
2025-11-30T10:52:18.388Z,30.8,42,100
,,,
2025-11-30T10:52:18.391Z,30.8,42,100
,,,
2025-11-30T10:52:18.391Z,30.8,42,100
,,,
2025-11-30T10:52:18.393Z,30.8,42,100
,,,
2025-11-30T10:52:18.394Z,30.8,42,100
,,,
2025-11-30T10:52:18.397Z,30.8,42,100
,,,
2025-11-30T10:52:18.397Z,30.8,42,100
,,,
2025-11-30T10:52:18.400Z,30.8,42,100
,,,
2025-11-30T10:52:18.400Z,30.8,42,100
,,,
2025-11-30T10:52:18.402Z,30.8,42,100
,,,
2025-11-30T10:52:18.403Z,30.8,42,100
,,,
2025-11-30T10:52:18.405Z,30.8,42,100
,,,
2025-11-30T10:52:18.406Z,30.8,42,100
,,,
2025-11-30T10:52:18.408Z,30.8,42,100
,,,
2025-11-30T10:52:18.408Z,30.8,42,100
,,,
2025-11-30T10:52:18.411Z,30.8,42,100
,,,
2025-11-30T10:52:18.411Z,30.8,42,100
,,,
2025-11-30T10:52:18.414Z,30.8,42,100
,,,
2025-11-30T10:52:18.415Z,30.8,42,100
,,,
2025-11-30T10:52:18.417Z,30.8,42,100
,,,
2025-11-30T10:52:18.418Z,30.8,42,100
,,,
2025-11-30T10:52:18.420Z,30.8,42,100
,,,
2025-11-30T10:52:18.420Z,30.8,42,100
,,,
2025-11-30T10:52:18.423Z,30.8,42,100
,,,
2025-11-30T10:52:18.423Z,30.8,42,100
,,,
2025-11-30T10:52:18.425Z,30.8,42,100
,,,
2025-11-30T10:52:18.426Z,30.8,42,100
,,,
2025-11-30T10:52:18.428Z,30.8,42,100
,,,
2025-11-30T10:52:18.429Z,30.8,42,100
,,,
2025-11-30T10:52:18.432Z,30.8,42,100
,,,
2025-11-30T10:52:18.432Z,30.8,42,100
,,,
2025-11-30T10:52:18.435Z,30.8,42,100
,,,
2025-11-30T10:52:18.435Z,30.8,42,100
,,,
2025-11-30T10:52:18.438Z,30.8,42,100
,,,
2025-11-30T10:52:18.438Z,30.8,42,100
,,,
2025-11-30T10:52:18.440Z,30.8,42,100
,,,
2025-11-30T10:52:18.441Z,30.8,42,100
,,,
2025-11-30T10:52:18.443Z,30.8,42,100
,,,
2025-11-30T10:52:18.443Z,30.8,42,100
,,,
2025-11-30T10:52:18.447Z,30.8,42,100
,,,
2025-11-30T10:52:18.448Z,30.8,42,100
,,,
2025-11-30T10:52:18.450Z,30.8,42,100
,,,
2025-11-30T10:52:18.450Z,30.8,42,100
,,,
2025-11-30T10:52:18.453Z,30.8,42,100
,,,
2025-11-30T10:52:18.453Z,30.8,42,100
,,,
2025-11-30T10:52:18.455Z,30.8,42,100
,,,
2025-11-30T10:52:18.456Z,30.8,42,100
,,,
2025-11-30T10:52:18.458Z,30.8,42,100
,,,
2025-11-30T10:52:18.459Z,30.8,42,100
,,,
2025-11-30T10:52:18.461Z,30.8,42,100
,,,
2025-11-30T10:52:18.462Z,30.8,42,100
,,,
2025-11-30T10:52:18.465Z,30.8,42,100
,,,
2025-11-30T10:52:18.465Z,30.8,42,100
,,,
2025-11-30T10:52:18.468Z,30.8,42,100
,,,
2025-11-30T10:52:18.468Z,30.8,42,100
,,,
2025-11-30T10:52:18.471Z,30.8,42,100
,,,
2025-11-30T10:52:18.471Z,30.8,42,100
,,,
2025-11-30T10:52:18.473Z,30.8,42,100
,,,
2025-11-30T10:52:18.474Z,30.8,42,100
,,,
2025-11-30T10:52:18.476Z,30.8,42,100
,,,
2025-11-30T10:52:18.477Z,30.8,42,100
,,,
2025-11-30T10:52:18.480Z,30.8,42,100
,,,
2025-11-30T10:52:18.480Z,30.8,42,100
,,,
2025-11-30T10:52:18.483Z,30.8,42,100
,,,
2025-11-30T10:52:18.483Z,30.8,42,100
,,,
2025-11-30T10:52:18.499Z,30.8,42,100
,,,
2025-11-30T10:52:18.499Z,30.8,42,100
,,,
2025-11-30T10:52:18.502Z,30.8,42,100
,,,
2025-11-30T10:52:18.502Z,30.8,42,100
,,,
2025-11-30T10:52:18.504Z,30.8,42,100
,,,
2025-11-30T10:52:18.505Z,30.8,42,100
,,,
2025-11-30T10:52:18.507Z,30.8,42,100
,,,
2025-11-30T10:52:18.508Z,30.8,42,100
,,,
2025-11-30T10:52:18.510Z,30.8,42,100
,,,
2025-11-30T10:52:18.510Z,30.8,42,100
,,,
2025-11-30T10:52:18.514Z,30.8,42,100
,,,
2025-11-30T10:52:18.515Z,30.8,42,100
,,,
2025-11-30T10:52:18.517Z,30.8,42,100
,,,
2025-11-30T10:52:18.518Z,30.8,42,100
,,,
2025-11-30T10:52:18.531Z,30.8,42,100
,,,
2025-11-30T10:52:18.531Z,30.8,42,100
,,,
2025-11-30T10:52:18.534Z,30.8,42,100
,,,
2025-11-30T10:52:18.534Z,30.8,42,100
,,,
2025-11-30T10:52:18.536Z,30.8,42,100
,,,
2025-11-30T10:52:18.537Z,30.8,42,100
,,,
2025-11-30T10:52:18.539Z,30.8,42,100
,,,
2025-11-30T10:52:18.540Z,30.8,42,100
,,,
2025-11-30T10:52:18.542Z,30.8,42,100
,,,
2025-11-30T10:52:18.542Z,30.8,42,100
,,,
2025-11-30T10:52:18.544Z,30.8,42,100
,,,
2025-11-30T10:52:18.545Z,30.8,42,100
,,,
2025-11-30T10:52:18.548Z,30.8,42,100
,,,
2025-11-30T10:52:18.562Z,30.8,42,100
,,,
2025-11-30T10:52:18.564Z,30.8,42,100
,,,
2025-11-30T10:52:18.565Z,30.8,42,100
,,,
2025-11-30T10:52:18.567Z,30.8,42,100
,,,
2025-11-30T10:52:18.568Z,30.8,42,100
,,,
2025-11-30T10:52:18.570Z,30.8,42,100
,,,
2025-11-30T10:52:18.571Z,30.8,42,100
,,,
2025-11-30T10:52:18.573Z,30.8,42,100
,,,
2025-11-30T10:52:18.574Z,30.8,42,100
,,,
2025-11-30T10:52:18.576Z,30.8,42,100
,,,
2025-11-30T10:52:18.576Z,30.8,42,100
,,,
2025-11-30T10:52:18.579Z,30.8,42,100
,,,
2025-11-30T10:52:18.581Z,30.8,42,100
,,,
2025-11-30T10:52:18.582Z,30.8,42,100
,,,
2025-11-30T10:52:18.584Z,30.8,42,100
,,,
2025-11-30T10:52:18.585Z,30.8,42,100
,,,
2025-11-30T10:52:18.586Z,30.8,42,100
,,,
2025-11-30T10:52:18.587Z,30.8,42,100
,,,
2025-11-30T10:52:18.589Z,30.8,42,100
,,,
2025-11-30T10:52:18.590Z,30.8,42,100
,,,
2025-11-30T10:52:18.592Z,30.8,42,100
,,,
2025-11-30T10:52:18.593Z,30.8,42,100
,,,
2025-11-30T10:52:18.595Z,30.8,42,100
,,,
2025-11-30T10:52:18.596Z,30.8,42,100
,,,
2025-11-30T10:52:18.598Z,30.8,42,100
,,,
2025-11-30T10:52:18.599Z,30.8,42,100
,,,
2025-11-30T10:52:18.601Z,30.8,42,100
,,,
2025-11-30T10:52:18.602Z,30.8,42,100
,,,
2025-11-30T10:52:18.604Z,30.8,42,100
,,,
2025-11-30T10:52:18.605Z,30.8,42,100
,,,
2025-11-30T10:52:18.607Z,30.8,42,100
,,,
2025-11-30T10:52:18.608Z,30.8,42,100
,,,
2025-11-30T10:52:18.610Z,30.8,42,100
,,,
2025-11-30T10:52:18.611Z,30.8,42,100
,,,
2025-11-30T10:52:18.612Z,30.8,42,100
,,,
2025-11-30T10:52:18.615Z,30.8,42,100
,,,
2025-11-30T10:52:18.616Z,30.8,42,100
,,,
2025-11-30T10:52:18.617Z,30.8,42,100
,,,
2025-11-30T10:52:18.618Z,30.8,42,100
,,,
2025-11-30T10:52:18.620Z,30.8,42,100
,,,
2025-11-30T10:52:18.621Z,30.8,42,100
,,,
2025-11-30T10:52:18.623Z,30.8,42,100
,,,
2025-11-30T10:52:18.624Z,30.8,42,100
,,,
2025-11-30T10:52:18.626Z,30.8,42,100
,,,
2025-11-30T10:52:18.627Z,30.8,42,100
,,,
2025-11-30T10:52:18.628Z,30.8,42,100
,,,
2025-11-30T10:52:18.631Z,30.8,42,100
,,,
2025-11-30T10:52:18.632Z,30.8,42,100
,,,
2025-11-30T10:52:18.634Z,30.8,42,100
,,,
2025-11-30T10:52:18.635Z,30.8,42,100
,,,
2025-11-30T10:52:18.636Z,30.8,42,100
,,,
2025-11-30T10:52:18.637Z,30.8,42,100
,,,
2025-11-30T10:52:18.639Z,30.8,42,100
,,,
2025-11-30T10:52:18.640Z,30.8,42,100
,,,
2025-11-30T10:52:18.642Z,30.8,42,100
,,,
2025-11-30T10:52:18.643Z,30.8,42,100
,,,
2025-11-30T10:52:18.645Z,30.8,42,100
,,,
2025-11-30T10:52:18.646Z,30.8,42,100
,,,
2025-11-30T10:52:18.648Z,30.8,42,100
,,,
2025-11-30T10:52:18.649Z,30.8,42,100
,,,
2025-11-30T10:52:18.651Z,30.8,42,100
,,,
2025-11-30T10:52:18.652Z,30.8,42,100
,,,
2025-11-30T10:52:18.654Z,30.8,42,100
,,,
2025-11-30T10:52:18.655Z,30.8,42,100
,,,
2025-11-30T10:52:18.657Z,30.8,42,100
,,,
2025-11-30T10:52:18.658Z,30.8,42,100
,,,
2025-11-30T10:52:18.659Z,30.8,42,100
,,,
2025-11-30T10:52:18.660Z,30.8,42,100
,,,
2025-11-30T10:52:18.662Z,30.8,42,100
,,,
2025-11-30T10:52:18.664Z,30.8,42,100
,,,
2025-11-30T10:52:18.666Z,30.8,42,100
,,,
2025-11-30T10:52:18.666Z,30.8,42,100
,,,
2025-11-30T10:52:18.668Z,30.8,42,100
,,,
2025-11-30T10:52:18.669Z,30.8,42,100
,,,
2025-11-30T10:52:18.671Z,30.8,42,100
,,,
2025-11-30T10:52:18.672Z,30.8,42,100
,,,
2025-11-30T10:52:18.674Z,30.8,42,100
,,,
2025-11-30T10:52:18.676Z,30.8,42,100
,,,
2025-11-30T10:52:18.677Z,30.8,42,100
,,,
2025-11-30T10:52:18.678Z,30.8,42,100
,,,
2025-11-30T10:52:18.679Z,30.8,42,100
,,,
2025-11-30T10:52:18.682Z,30.8,42,100
,,,
2025-11-30T10:52:18.682Z,30.8,42,100
,,,
2025-11-30T10:52:18.684Z,30.8,42,100
,,,
2025-11-30T10:52:18.685Z,30.8,42,100
,,,
2025-11-30T10:52:18.687Z,30.8,42,100
,,,
2025-11-30T10:52:18.688Z,30.8,42,100
,,,
2025-11-30T10:52:18.690Z,30.8,42,100
,,,
2025-11-30T10:52:18.691Z,30.8,42,100
,,,
2025-11-30T10:52:18.705Z,30.8,42,100
,,,
2025-11-30T10:52:18.706Z,30.8,42,100
,,,
2025-11-30T10:52:18.709Z,30.8,42,100
,,,
2025-11-30T10:52:18.709Z,30.8,42,100
,,,
2025-11-30T10:52:18.711Z,30.8,42,100
,,,
2025-11-30T10:52:18.712Z,30.8,42,100
,,,
2025-11-30T10:52:18.714Z,30.8,42,100
,,,
2025-11-30T10:52:18.716Z,30.8,42,100
,,,
2025-11-30T10:52:18.717Z,30.8,42,100
,,,
2025-11-30T10:52:18.718Z,30.8,42,100
,,,
2025-11-30T10:52:18.720Z,30.8,42,100
,,,
2025-11-30T10:52:18.721Z,30.8,42,100
,,,
2025-11-30T10:52:18.723Z,30.8,42,100
,,,
2025-11-30T10:52:18.724Z,30.8,42,100
,,,
2025-11-30T10:52:18.726Z,30.8,42,100
,,,
2025-11-30T10:52:18.727Z,30.8,42,100
,,,
2025-11-30T10:52:18.729Z,30.8,42,100
,,,
2025-11-30T10:52:18.730Z,30.8,42,100
,,,
2025-11-30T10:52:18.732Z,30.8,42,100
,,,
2025-11-30T10:52:18.733Z,30.8,42,100
,,,
2025-11-30T10:52:18.735Z,30.8,42,100
,,,
2025-11-30T10:52:18.736Z,30.8,42,100
,,,
2025-11-30T10:52:18.738Z,30.8,42,100
,,,
2025-11-30T10:52:18.739Z,30.8,42,100
,,,
2025-11-30T10:52:18.741Z,30.8,42,100
,,,
2025-11-30T10:52:18.742Z,30.8,42,100
,,,
2025-11-30T10:52:18.744Z,30.8,42,100
,,,
2025-11-30T10:52:18.745Z,30.8,42,100
,,,
2025-11-30T10:52:18.747Z,30.8,42,100
,,,
2025-11-30T10:52:18.748Z,30.8,42,100
,,,
2025-11-30T10:52:18.750Z,30.8,42,100
,,,
2025-11-30T10:52:18.751Z,30.8,42,100
,,,
2025-11-30T10:52:18.753Z,30.8,42,100
,,,
2025-11-30T10:52:18.754Z,30.8,42,100
,,,
2025-11-30T10:52:18.756Z,30.8,42,100
,,,
2025-11-30T10:52:18.757Z,30.8,42,100
,,,
2025-11-30T10:52:18.759Z,30.8,42,100
,,,
2025-11-30T10:52:18.760Z,30.8,42,100
,,,
2025-11-30T10:52:18.762Z,30.8,42,100
,,,
2025-11-30T10:52:18.763Z,30.8,42,100
,,,
2025-11-30T10:52:18.765Z,30.8,42,100
,,,
2025-11-30T10:52:18.766Z,30.8,42,100
,,,
2025-11-30T10:52:18.768Z,30.8,42,100
,,,
2025-11-30T10:52:18.769Z,30.8,42,100
,,,
2025-11-30T10:52:18.771Z,30.8,42,100
,,,
2025-11-30T10:52:18.772Z,30.8,42,100
,,,
2025-11-30T10:52:18.774Z,30.8,42,100
,,,
2025-11-30T10:52:18.775Z,30.8,42,100
,,,
2025-11-30T10:52:18.777Z,30.8,42,100
,,,
2025-11-30T10:52:18.778Z,30.8,42,100
,,,
2025-11-30T10:52:18.780Z,30.8,42,100
,,,
2025-11-30T10:52:18.781Z,30.8,42,100
,,,
2025-11-30T10:52:18.783Z,30.8,42,100
,,,
2025-11-30T10:52:18.784Z,30.8,42,100
,,,
2025-11-30T10:52:18.786Z,30.8,42,100
,,,
2025-11-30T10:52:18.787Z,30.8,42,100
,,,
2025-11-30T10:52:18.788Z,30.8,42,100
,,,
2025-11-30T10:52:18.790Z,30.8,42,100
,,,
2025-11-30T10:52:18.792Z,30.8,42,100
,,,
2025-11-30T10:52:18.793Z,30.8,42,100
,,,
2025-11-30T10:52:18.795Z,30.8,42,100
,,,
2025-11-30T10:52:18.796Z,30.8,42,100
,,,
2025-11-30T10:52:18.798Z,30.8,42,100
,,,
2025-11-30T10:52:18.799Z,30.8,42,100
,,,
2025-11-30T10:52:18.818Z,30.8,42,100
,,,
2025-11-30T10:52:18.819Z,30.8,42,100
,,,
2025-11-30T10:52:18.821Z,30.8,42,100
,,,
2025-11-30T10:52:18.822Z,30.8,42,100
,,,
2025-11-30T10:52:18.824Z,30.8,42,100
,,,
2025-11-30T10:52:18.824Z,30.8,42,100
,,,
2025-11-30T10:52:18.826Z,30.8,42,100
,,,
2025-11-30T10:52:18.827Z,30.8,42,100
,,,
2025-11-30T10:52:18.829Z,30.8,42,100
,,,
2025-11-30T10:52:18.830Z,30.8,42,100
,,,
2025-11-30T10:52:18.833Z,30.8,42,100
,,,
2025-11-30T10:52:18.834Z,30.8,42,100
,,,
2025-11-30T10:52:18.836Z,30.8,42,100
,,,
2025-11-30T10:52:18.836Z,30.8,42,100
,,,
2025-11-30T10:52:18.838Z,30.8,42,100
,,,
2025-11-30T10:52:18.839Z,30.8,42,100
,,,
2025-11-30T10:52:18.841Z,30.8,42,100
,,,
2025-11-30T10:52:18.842Z,30.8,42,100
,,,
2025-11-30T10:52:18.844Z,30.8,42,100
,,,
2025-11-30T10:52:18.845Z,30.8,42,100
,,,
2025-11-30T10:52:18.847Z,30.8,42,100
,,,
2025-11-30T10:52:18.848Z,30.8,42,100
,,,
2025-11-30T10:52:18.850Z,30.8,42,100
,,,
2025-11-30T10:52:18.851Z,30.8,42,100
,,,
2025-11-30T10:52:18.853Z,30.8,42,100
,,,
2025-11-30T10:52:18.854Z,30.8,42,100
,,,
2025-11-30T10:52:18.856Z,30.8,42,100
,,,
2025-11-30T10:52:18.857Z,30.8,42,100
,,,
2025-11-30T10:52:18.858Z,30.8,42,100
,,,
2025-11-30T10:52:18.859Z,30.8,42,100
,,,
2025-11-30T10:52:18.861Z,30.8,42,100
,,,
2025-11-30T10:52:18.862Z,30.8,42,100
,,,
2025-11-30T10:52:18.864Z,30.8,42,100
,,,
2025-11-30T10:52:18.865Z,30.8,42,100
,,,
2025-11-30T10:52:18.867Z,30.8,42,100
,,,
2025-11-30T10:52:18.868Z,30.8,42,100
,,,
2025-11-30T10:52:18.870Z,30.8,42,100
,,,
2025-11-30T10:52:18.871Z,30.8,42,100
,,,
2025-11-30T10:52:18.873Z,30.8,42,100
,,,
2025-11-30T10:52:18.874Z,30.8,42,100
,,,
2025-11-30T10:52:18.876Z,30.8,42,100
,,,
2025-11-30T10:52:18.877Z,30.8,42,100
,,,
2025-11-30T10:52:18.879Z,30.8,42,100
,,,
2025-11-30T10:52:18.880Z,30.8,42,100
,,,
2025-11-30T10:52:18.882Z,30.8,42,100
,,,
2025-11-30T10:52:18.883Z,30.8,42,100
,,,
2025-11-30T10:52:18.885Z,30.8,42,100
,,,
2025-11-30T10:52:18.886Z,30.8,42,100
,,,
2025-11-30T10:52:18.888Z,30.8,42,100
,,,
2025-11-30T10:52:18.888Z,30.8,42,100
,,,
2025-11-30T10:52:18.890Z,30.8,42,100
,,,
2025-11-30T10:52:18.891Z,30.8,42,100
,,,
2025-11-30T10:52:18.893Z,30.8,42,100
,,,
2025-11-30T10:52:18.894Z,30.8,42,100
,,,
2025-11-30T10:52:18.896Z,30.8,42,100
,,,
2025-11-30T10:52:18.897Z,30.8,42,100
,,,
2025-11-30T10:52:18.912Z,30.8,42,100
,,,
2025-11-30T10:52:18.913Z,30.8,42,100
,,,
2025-11-30T10:52:18.915Z,30.8,42,100
,,,
2025-11-30T10:52:18.917Z,30.8,42,100
,,,
2025-11-30T10:52:18.918Z,30.8,42,100
,,,
2025-11-30T10:52:18.919Z,30.8,42,100
,,,
2025-11-30T10:52:18.921Z,30.8,42,100
,,,
2025-11-30T10:52:18.922Z,30.8,42,100
,,,
2025-11-30T10:52:18.924Z,30.8,42,100
,,,
2025-11-30T10:52:18.925Z,30.8,42,100
,,,
2025-11-30T10:52:18.927Z,30.8,42,100
,,,
2025-11-30T10:52:18.928Z,30.8,42,100
,,,
2025-11-30T10:52:18.929Z,30.8,42,100
,,,
2025-11-30T10:52:18.931Z,30.8,42,100
,,,
2025-11-30T10:52:18.933Z,30.8,42,100
,,,
2025-11-30T10:52:18.933Z,30.8,42,100
,,,
2025-11-30T10:52:18.935Z,30.8,42,100
,,,
2025-11-30T10:52:18.936Z,30.8,42,100
,,,
2025-11-30T10:52:18.938Z,30.8,42,100
,,,
2025-11-30T10:52:18.939Z,30.8,42,100
,,,
2025-11-30T10:52:18.941Z,30.8,42,100
,,,
2025-11-30T10:52:18.942Z,30.8,42,100
,,,
2025-11-30T10:52:18.944Z,30.8,42,100
,,,
2025-11-30T10:52:18.945Z,30.8,42,100
,,,
2025-11-30T10:52:18.947Z,30.8,42,100
,,,
2025-11-30T10:52:18.948Z,30.8,42,100
,,,
2025-11-30T10:52:18.950Z,30.8,42,100
,,,
2025-11-30T10:52:18.951Z,30.8,42,100
,,,
2025-11-30T10:52:18.953Z,30.8,42,100
,,,
2025-11-30T10:52:18.954Z,30.8,42,100
,,,
2025-11-30T10:52:18.955Z,30.8,42,100
,,,
2025-11-30T10:52:18.956Z,30.8,42,100
,,,
2025-11-30T10:52:18.958Z,30.8,42,100
,,,
2025-11-30T10:52:18.959Z,30.8,42,100
,,,
2025-11-30T10:52:18.961Z,30.8,42,100
,,,
2025-11-30T10:52:18.962Z,30.8,42,100
,,,
2025-11-30T10:52:18.964Z,30.8,42,100
,,,
2025-11-30T10:52:18.965Z,30.8,42,100
,,,
2025-11-30T10:52:18.967Z,30.8,42,100
,,,
2025-11-30T10:52:18.968Z,30.8,42,100
,,,
2025-11-30T10:52:18.970Z,30.8,42,100
,,,
2025-11-30T10:52:18.971Z,30.8,42,100
,,,
2025-11-30T10:52:18.973Z,30.8,42,100
,,,
2025-11-30T10:52:18.974Z,30.8,42,100
,,,
2025-11-30T10:52:18.976Z,30.8,42,100
,,,
2025-11-30T10:52:18.977Z,30.8,42,100
,,,
2025-11-30T10:52:18.979Z,30.8,42,100
,,,
2025-11-30T10:52:18.979Z,30.8,42,100
,,,
2025-11-30T10:52:18.982Z,30.8,42,100
,,,
2025-11-30T10:52:18.983Z,30.8,42,100
,,,
2025-11-30T10:52:18.985Z,30.8,42,100
,,,
2025-11-30T10:52:18.986Z,30.8,42,100
,,,
2025-11-30T10:52:18.987Z,30.8,42,100
,,,
2025-11-30T10:52:18.988Z,30.8,42,100
,,,
2025-11-30T10:52:18.990Z,30.8,42,100
,,,
2025-11-30T10:52:18.991Z,30.8,42,100
,,,
2025-11-30T10:52:18.993Z,30.8,42,100
,,,
2025-11-30T10:52:18.994Z,30.8,42,100
,,,
2025-11-30T10:52:18.996Z,30.8,42,100
,,,
2025-11-30T10:52:18.997Z,30.8,42,100
,,,
2025-11-30T10:52:18.999Z,30.8,42,100
,,,
2025-11-30T10:52:19.000Z,30.8,42,100
,,,
2025-11-30T10:52:19.002Z,30.8,42,100
,,,
2025-11-30T10:52:19.003Z,30.8,42,100
,,,
2025-11-30T10:52:19.005Z,30.8,42,100
,,,
2025-11-30T10:52:19.006Z,30.8,42,100
,,,
2025-11-30T10:52:19.008Z,30.8,42,100
,,,
2025-11-30T10:52:19.009Z,30.8,42,100
,,,
2025-11-30T10:52:19.011Z,30.8,42,100
,,,
2025-11-30T10:52:19.012Z,30.8,42,100
,,,
2025-11-30T10:52:19.014Z,30.8,42,100
,,,
2025-11-30T10:52:19.015Z,30.8,42,100
,,,
2025-11-30T10:52:19.017Z,30.8,42,100
,,,
